index,title,url,press,date,keyword,content,Scraped_date
1,포스코그룹 '신사업 중심 이동' 유지되나…차기 회장 인선 '촉각',https://www.dailian.co.kr/news/view/1300352/?sc=Naver,데일리안언론사 선정,1주 전,포스코 해외 투자,"실제 포스코 7대 회장인 정준양 회장(2009년 2월~2014년 3월)의 경우 이명박 정부의 해외자원개발 정책에 발맞춰 포스코도 철강보다는 해외자원에 대한 투자에 집중했다. 반면, 8대 권오준 회장(2014년 3월~2018년 7월) 시절의 는 ‘철강 본연의 경쟁력 강화’를 앞세워 기존 사업을 정리하고 전통 철강...",2023-12-12
2,"김학동 포스코 부회장, 호주 HBI 현장점검",http://news.heraldcorp.com/view.php?ud=20231201000378,헤럴드경제,1주 전,포스코 해외 투자,"HBI는 친환경 제철공정의 핵심 원료로 포스코는 중장기 해외 투자를 통해 HBI 확보에 심혈을 기울이고 있다. 포스코는 이번 방문을 통해 서호주 정부 주요 인사를 만나 주정부의 HBI 사업 지원에 대한 확고한 의지를 확인하고, HBI 사업의 부지 임대차에 대한 주요 조건에 합의했다. 는 철강...",2023-12-12
3,"포스코인터, 식량사업 전략은 '합작'…""글로벌 10위로 간다""",https://www.news1.kr/articles/5249000,뉴스1,1주 전,포스코 해외 투자,양사는 △곡물창고를 활용한 국내 반입 △사료 원료의 장기공급 계약 △해외 식량사업 공동개발·투자에 협력하기로 했다. 포스코인터내셔널의 식량 사업 포트폴리오는 곡물·팜유·면방 등으로 이뤄진다. 이중 곡물의 경우 국내 자급률이 20%에 불과한 만큼 각종 협업으로 식량 안보를 강화하겠다는...,2023-12-12
4,"니어브레인, CES 2024서 뇌혈류 예측·뇌수술 실습 플랫폼 알린다… ""잠재 파트너·투자자 발굴 통해 해외시장 개척 기대""",https://kr.aving.net/news/articleView.html?idxno=1786680,에이빙뉴스,4일 전,포스코 해외 투자,"이번 CES 2024 전시 기간 니어브레인은 포스코-포스텍 공동관을 지원받아 부스를 운영하며, 신경과 및 신경외과 의사들을 위한 뇌혈류 예측... 이태린 니어브레인 대표는 ""CES 2024 참가를 통해 잠재적인 파트너 및 투자자와 연결할 수 있는 기회가 될 것""이라며 ""이번 전시회가 다양한 ...",2023-12-12
5,농협사료-포스코인터내셔널 전략적 업무협약 체결,http://www.segye.com/newsView/20231128508512?OutUrl=naver,세계일보,1주 전,포스코 해외 투자,"농협사료는 매년 450만톤 이상의 사료용 원료를 해외에서 조달하고 있으며, 포스코인터내셔널은 우크라이나 전쟁 전후 직접 소유한 우크라이나 곡물 수출시설과 해외 투자 식량자산 등을 통해 연간 약 1.5백만톤 이상의 곡물을 국내로 도입하고 있으며, 인도네시아 소재의 팜 농장과 가공·유통시설을 직접...",2023-12-12
6,"포스코인터, 농협과 수입사료 조달 업무협약",https://www.seoul.co.kr/news/newsView.php?id=20231129016005&wlog_tag3=naver,서울신문,1주 전,포스코 해외 투자,"원료의 안정적 조달과 협력 사업 개발을 위한 업무협약을 지난 27일 체결했다고 밝혔다. 양사는 포스코인터내셔널 보유 해외 곡물창고를 활용한 국내 곡물 반입, 팜나무 열매에서 기름을 짜고 남은 부산물인 팜박 등 사료 원료의 장기 공급 계약, 식량 사업 공동 개발 및 등과 관련해 협력하기로 했다.",2023-12-12
7,최정우 3연임 할까…포스코홀딩스 차기회장 선정 절차는?,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2148966,경북일보,1주 전,포스코 해외 투자,따라서 포스코홀딩스 차기회장 선출은 우선 최정우 회장의 의사표명이 가장 먼저 이뤄져야 한다. 이런 가운데 올 하반기 들어 최 회장의 사상 첫 3연임 가능성이 제기되는 형국이어서 회장 승계 절차 상 최 회장이 어떤 의사를 밝힐지 관심이 모아 진다. 최 회장은 올들어 자들을 대상으로 지난...,2023-12-12
8,"[모닝픽] '행동주의 투자자' 팔리저, 삼성물산에 지배구조 개선 등 변화 요구",http://www.g-enews.com/ko-kr/news/article/news_all/202312070550553686e8b8a793f7_1/article.html,글로벌이코노믹,5일 전,포스코 해외 투자,"이 체제는 2021년 마르틴 구즈만(Martín Guzmán)과 마티아스 쿨파스(Matías Kulfas)에 의해 만들어졌으며, 해외에 투자한 금액을 상환하기 위해 수출하는 기업들에 혜택을 제공한다. 포스코의 살 데 오로(Sal de Oro) 프로젝트와 리오 틴토의 린콘(Rincón) 프로젝트는 이 특별 체제에 따라 외화에 접근할 수 있는...",2023-12-12
9,농협사료-포스코인터내셔널 '사료원료 확보' 협력,http://www.agrinet.co.kr/news/articleView.html?idxno=323009,한국농어민신문,1주 전,포스코 해외 투자,"또 포스코인터내셔널은 우크라이나 전쟁 전후 직접 소유한 우크라이나 곡물 수출시설과 해외 투자 식량자산 등을 통해 연간 약 150만톤 이상의 곡물을 국내로 도입하고 있고, 인도네시아 소재의 팜 농장과 가공·유통시설을 직접 로 운영 중에 있다. 김경수 농협사료 대표이사는 업무협약식에서 ""농협사료는...",2023-12-12
10,농협사료-포스코인터내셔널 '맞손',http://www.amnews.co.kr/news/articleView.html?idxno=56029,농축유통신문,1주 전,포스코 해외 투자,"농협사료는 매년 450만 톤 이상의 사료용 원료를 해외에서 조달하고 있으며, 포스코인터내셔널은 우크라이나 전쟁 전후 직접 소유한 우크라이나 곡물 수출시설과 해외 투자 식량자산 등을 통해 연간 약 150만 톤 이상의 곡물을 국내로 도입하고 있으며, 인도네시아 소재의 팜 농장과 가공·유통시설을 직접 해...",2023-12-12
11,캐나다 최신 투자진출 트렌드,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=100&CONTENTS_NO=1&bbsGbn=322&bbsSn=322&pNttSn=208573,KOTRA해외시장뉴스,2주 전,포스코 해외 투자,"com/ [자료: 토론토 무역관 자료 종합] 캐나다 투자진출 산업 특징 및 투자진출 유망 분야 2022년 캐나다로 투자진출이 가장 두드러진 분야는 제조업이며, 전체 해외투자유입 중 24%의 높은 비중을 차지했다. 국내기업으로는 포스코퓨처엠-GM 배터리 양극재 생산 합작, LGES-스텔란티스...",2023-12-12
12,감세가 부른 '자본 리쇼어링'…해외 배당금 300억弗 들어왔다,https://www.hankyung.com/article/2023111980971,한국경제언론사 선정,3주 전,포스코 해외 투자,포스코홀딩스는 올 들어 9월까지 4448억원을 해외법인으로부터 배당받았다. 작년 같은 기간(3459억원)에 비해 28.5% 늘었다. 올해 세계 최대 철광석 광산인 호주 로이힐에서 2571억원을 받았다. 대부분 2차전지 소재 사업에 투자할 계획이다. 두산밥캣은 올 들어 북미 법인에서 작년 동기(2000억원)와 비슷한...,2023-12-12
13,"'3연임 도전이냐, 명예로운 퇴진이냐'…최정우 포스코 회장 결단 임박",http://news.tf.co.kr/read/economy/2055417.htm,더팩트언론사 선정,3주 전,포스코 해외 투자,"증권가에선 ""최 회장 체제에서 포스코그룹 주가 대폭 상승하면서, 해외기관 투자자들은 그에게 우호적인 입장을 가질 가능성이 있다""는 말도 나온다. 포스코는 지난 7월 포항제철소 종합 준공 50주년을 맞아 지속 가능한 100년 기업을 위해 2030년까지 국내 73조 원을 포함한 총 121조 원의 대규모 계획을...",2023-12-12
14,공매도 '8개월 전면 금지' 기간 돈 버는 투자전략,https://www.hankyung.com/article/2023111204591,한국경제언론사 선정,4주 전,포스코 해외 투자,"그는 “특히 최근 1개월간 PER 저평가가 커졌지만, 증권사의 목표 주가가 상향된 종목군을 추천한다”며 “아모레G, 포스코인터내셔널, 에스엠, 넥센타이어, 현대위아 등이 투자 매력도가 크다”고 했다. 아모레G는 1개월 사이 PER이 21.4% 낮아지고, 목표주가는 11% 올랐다. 차라리 로 눈 돌린다면 변동성이...",2023-12-12
15,"'5연임' 앞둔 한성희 포스코이앤씨 사장, '최장수CEO' 가능할까",https://biz.newdaily.co.kr/site/data/html/2023/11/23/2023112300154.html,뉴데일리,2주 전,포스코 해외 투자,"앞서 포스코그룹은 2019년 말 정기 임원인사에서 한 사장을 포스코이앤씨 대표이사로 선임하며 ""재무와 전략, 투자는 물론 해외경험도 풍부하다""고 설명한 바 있다. 한 사장은 취임 이후 포스코이앤씨의 도시정비 신규수주 기록을 갈아치웠다. 2020년 도시정비사업에서 2조7456억원을 수주한 뒤 2021년...",2023-12-12
16,"카피에로 아르헨티나 외교장관 ""포스코 그린수소 협력 구체화 절실""",https://www.theguru.co.kr/news/article.html?no=62596,더구루,3주 전,포스코 해외 투자,"<본보 2023년 9월 26일 참고 포스코, 탄소중립 위해 해외 투자 확대 검토> 이용수 주아르헨티나 대사는 13일(현지시간) 부임 인사차 산티아고 카피에로(Santiago Andrés Cafiero) 아르헨티나 외교부 장관을 예방했다. (사진=산티아고 카피에로 X·엑스)",2023-12-12
17,"포스코인터내셔널, 28일 기업설명회...3Q 매출액 8조",http://www.thevaluenews.co.kr/news/view.php?idx=179767,더밸류뉴스,2주 전,포스코 해외 투자,"설명회 대상은 해외 기관투자자다. 오는 28일부터 다음달 5일까지 미국 및 영국을 방문해 20여개 투자 기관과 미팅도 진행할 예정이다. 포스코인터내셔널의 매출액, 매출액 증가율 추이. [이미지=더밸류뉴스]포스코인터내셔널은 3분기 매출액 8조459억원, 영업이익 3117억원, 당기순이익 1952억원을 기록했다...",2023-12-12
18,[광물 가격 폭락 쇼크] 해외 광물사업 투자 '수포 위기' …포스코·LG·에코프로 주가까지 곤두박질,https://www.ajunews.com/view/20231128144649909,아주경제,1주 전,포스코 해외 투자,"아주경제=김성현 기자 minus1@ajunews.com 전기차 시장의 폭발적 성장세를 따라 해외 광물사업 투자에 나선 국내 기업들의 행보에 제동이 걸렸다. 올해... 특히 리튬은 포스코그룹을 포함해 SK, LG, 에코프로 등 국내 관련 기업들이 광산개발 및 공급망 확보에 막대한 자금을 투입한 자원이다. 리튬 가격이...",2023-12-12
19,'알짜배기' 오만 LNG 지분투자 10년간 연장한다,http://www.energy-news.co.kr/news/articleView.html?idxno=90985,에너지신문,2주 전,포스코 해외 투자,"알짜배기 해외투자사업이다. 관련업계에 따르면 지난달 23일 오만에서 오만 LNG(OLNG)와 칼하트 LNG(QLNG) 주주사들이 참석한 가운데 증설... 이에 따라 OLNG에 지분을 참여하고 있는 KOLNG의 주관사인 한국가스공사를 중심으로 현재 삼성물산, 현대코퍼레이션, 인터내셔널, SK어스온 등...",2023-12-12
0,"국내 기업들, 정보보호에 1.8조 투자…삼성전자·KT·쿠팡 순",http://news.tf.co.kr/read/economy/2060759.htm,더팩트언론사 선정,1일 전,삼성 SDS 투자,"IT분야 제조업인 삼성전자는 올해 정보보호 관련 투자만 2435억 원을 집행했으며, 904.2명이 정보보호에 전담하면서 전담인력이 가장 많은 기업에도 이름을 올렸다. 이 외에도 KT(1035억 원), 쿠팡(639억 원), SK하이닉스(590억 원), SK텔레콤(550억 원), 국민은행(542억 원), (530억 원), LG전자(457억 원)...",2023-12-12
1,"국내 기업, 정보보호 투자액 늘렸다",https://www.incheonilbo.com/news/articleView.html?idxno=1224958,인천일보,20시간 전,삼성 SDS 투자,"정보보호 투자액 상위 10대 기업은 삼성전자, KT, 쿠팡, SK하이닉스, SK텔레콤, 국민은행, 삼성SDS, LG전자, LG유플러스, 네이버 순이다. 업종별 1위 기업은 제조업의 경우 삼성전자(2435억원·904.2명), 정보통신업은 KT(1035억원·303.8명), 도매 및 소매업은 쿠팡(639억원·167.7명) 등이다. 또 금융·보험업은...",2023-12-12
2,"NH證 ""삼성SDS, 내년 초 생성형 AI 출시 기대…목표가↑""",http://www.newsis.com/view/?id=NISX20231207_0002549094&cID=10403&pID=15000,뉴시스,5일 전,삼성 SDS 투자,"NH투자증권은 7일 삼성SDS에 대해 ""정보기술(IT) 투자 축소, 물동량과 운임 약세 등 어려운 업황에도 클라우드 고성장을 통한 외형 성장과 수익성 개선, 디지털 포워딩 서비스 적용 확대로 대응하고 있다""며 ""내년 초 기업형 생성형 인공지능(AI) 서비스 출시 등 IT서비스, 물류사업 고도화가 기대된다""고...",2023-12-12
3,"SK證 ""삼성SDS, IT서비스 매출 증가 전망…목표가 ↑""",https://www.sedaily.com/NewsView/29YF47UUGY,서울경제,5일 전,삼성 SDS 투자,"전날 삼성SDS는 1.21% 내린 16만 3800원에 거래를 마쳤다. 삼성SDS의 올해 4분기 매출과 영업이익은 각각 3조 5159억 원, 2026억 원으로 시장 컨센서스에... IT 투자가 점진적으로 늘어날 것으로 보이는 점도 긍정적”이라고 분석했다. 내년 1분기에는 생성형 인공지능(AI) 서비스 출시가 예상돼 IT 서비스...",2023-12-12
4,“기술주 투자 이 상품 하나로 끝…국내 대형 테크주에 분산투자” [자이앤트TV],https://www.mk.co.kr/article/10895456,매일경제,21시간 전,삼성 SDS 투자,"삼성SDS, 크래프톤, 삼성전기, 엔씨소프트, LG이노텍 등 국내 대표 테크 기업 10곳을 담고 있습니다. SK하이닉스의 비중이 23.48%(11월 24일 기준)로 가장 높습니다. 정 부장은 “KOSEF K-테크 TOP10 ETF는 향후 10년 이상 폭발적으로 성장할 메가트렌드에 하는 상품”이라며 “국내 코스피와 코스닥 시장을...",2023-12-12
5,"[뉴투분석] 삼성SDS 황성우 호(號), '3마리 토끼'로 4차 산업혁명 파고 넘는다",https://www.news2day.co.kr/article/20231208500215,뉴스투데이,6시간 전,삼성 SDS 투자,"삼성SDS 관계자는 뉴스투데이에 “앞으로 클라우드 사업과 디지털 물류 사업에 투자를 늘릴 것”이라며 “엠로 인수는 통합적 공급망관리(SCM) 역량과 클라우드 서비스 소프트웨어(SaaS) 사업을 강화하기 위한 행보”라고 설명했다. 그는 ""신종 코로나바이러스 감염증(코로나19) 팬데믹(대유행)과...",2023-12-12
6,"삼성SDS, 클라우드 고성장·생성형 AI 출시…실적 모멘텀 강화",https://www.etoday.co.kr/news/view/2309508,이투데이,5일 전,삼성 SDS 투자,"김동양 NH투자증권 연구원은 “삼성SDS는 IT 투자 축소, 물동량 및 운임 약세 등 어려운 업황에도 클라우드 고성장 통한 외형 성장과 수익성 개선, 디지털 포워딩 서비스 적용 확대로 대응했다”며 “2024년 초 기업형 생성형 AI 서비스 출시 등 IT서비스 및 물류사업 고도화 기대된다”고 밝혔다....",2023-12-12
7,"SK증권 ""삼성SDS, 내년 기업가치 증가 예상…목표주가 23.5% 상향""",https://www.news1.kr/articles/5253971,뉴스1,5일 전,삼성 SDS 투자,"투자의견은 매수를 유지했다. 최관순 SK증권 연구원은 7일 보고서를 통해 ""삼성SDS는 올해 체질개선을 통한 장기 성장 동력을 확보했다""며 이같이 밝혔다. 최 연구원은 ""삼성SDS는 지난 11월28일 동탄 데이터센터를 활용한 4608억원 규모의 HPC 클라우드 서비스 계약을 체결했는데 고객사의 IT 가...",2023-12-12
8,"황성우 삼성SDS 사장, 연임성공했지만…'클라우드·AI 경쟁' 산 넘어 산[어바웃 C]",https://www.bloter.net/news/articleView.html?idxno=608852,블로터언론사 선정,1주 전,삼성 SDS 투자,"하지만 오랫동안 삼성SDS에 투자한 주주들을 만족시킬 수준이 아니라는 것은 황 사장도 잘 알고 있다. 한편, 삼성SDS는 이날 부사장 2명, 상무 7명 등 총 9명 규모의 2024년 정기 임원 인사를 단행했다. 김대우 솔루션사업부 솔루션개발실장(상무)과 오영석 통합보안센터장(상무)이 부사장으로 승진했으며...",2023-12-12
9,'삼성SDS타워 효과' 10월 서울 업무·상업용 거래액 15개월만 최대,http://www.edaily.co.kr/news/newspath.asp?newsid=01518646635834256,이데일리,1주 전,삼성 SDS 투자,"올해 상업용 부동산 ‘최대어’로 꼽힌 서울 송파구 신천동 소재 ‘삼성SDS타워’가 8500억원에 거래된 효과다. 이로 인해 서울 업무용 건물... 류강민 리서치센터장은 “높은 금리 탓에 투자하기 쉽지 않은 환경이지만, 안정적인 임대시장 덕분에 거래 규모가 감소한 가운데에서도 오피스 거래가...",2023-12-12
